meanFix,minFix,maxFix,varFix,stdFix,meanDis,minDis,maxDis,varDis,stdDisp,freqDisPerSec,number_of_blinks,blinkMean,blinkMin,blinkMax,blinkRate,xDir,yDir,fixDensPerBB,label,duration,participant_id
241.2058823529412,100,567,18056.774509803916,134.3754981750911,0.0473026353584862,0.021355864670258365,0.2929983559889464,0.002203061033782936,0.04693677698546137,3.4,4,991.5,966,1000,0.4,0.42424242424242425,0.6363636363636364,255.92203571834457,Inspection,10,03
298.7241379310345,100,1533,92870.63546798036,304.74683832318976,0.06218420966001071,0.015576914778027811,0.19491786622185822,0.00294355575858938,0.05425454597164536,2.9,8,853.875,33,5700,0.8,0.5357142857142857,0.5357142857142857,571.4164292516787,Inspection,10,03
359.5833333333333,100,900,59365.210144927536,243.649769433356,0.05126206566420378,0.028049197489372003,0.272187064545355,0.0025989147060668802,0.05097955184254644,2.4,9,1392.5555555555557,33,6867,0.9,0.391304347826087,0.6086956521739131,110.31121507428348,Inspection,10,03
261.06666666666666,100,1333,62300.271264367824,249.6002228852527,0.04512394307195357,0.028006909786043664,0.24630012197023995,0.0017323366559409234,0.041621348559854755,3.0,0,0,0,0,0,0.5172413793103449,0.4482758620689655,151.1493699635018,Inspection,10,03
221.8684210526316,100,733,16901.793029871973,130.00689608583068,0.04453163065933867,0.016694010348728465,0.12631138763260588,0.0008583352019709497,0.029297358276318186,3.8,2,4850.0,2033,7667,0.2,0.5405405405405406,0.4594594594594595,628.239529533504,Inspection,10,03
260.40625,100,1134,50448.571572580644,224.60759464581923,0.04903999906084524,0.02486026135115308,0.16229826908562495,0.0012310336074018398,0.035086088516701884,3.2,4,933.25,33,3534,0.4,0.5161290322580645,0.3548387096774194,274.56703072318675,Inspection,10,03
273.1290322580645,100,633,23226.6494623656,152.40291815567574,0.0753737928300353,0.007907495728145808,0.42573854477296535,0.011860845504489985,0.1089075089444708,3.1,8,1258.375,34,3433,0.8,0.8333333333333334,0.5666666666666667,171.97411621571075,Reading,10,03
279.64516129032256,100,700,15361.636559139786,123.94206936766784,0.07239449884159269,0.002505622684141483,0.37061259070879643,0.007031900455163205,0.08385642763177552,3.1,5,1986.8,34,4400,0.5,0.8,0.7,184.38705480370896,Reading,10,03
262.4848484848485,100,567,18323.132575757576,135.3629660422583,0.06634219892015682,0.016980444155422266,0.369563858176468,0.00542838103044984,0.07367754766853903,3.3,5,1573.4,34,2766,0.5,0.8125,0.59375,209.1891700733081,Reading,10,03
322.3333333333333,133,733,15377.07692307692,124.0043423557293,0.056000436314582853,0.015097362804781024,0.3666675410363904,0.004248263483584299,0.06517870421835877,2.7,4,2000.0,133,3866,0.4,0.8846153846153846,0.5,162.32452021970016,Reading,10,03
293.0344827586207,100,600,20063.391625615764,141.64530216571168,0.048809548636768396,0.028233716351187755,0.16019708450559836,0.0009754622621325322,0.031232391233021725,2.9,6,1466.6666666666667,300,3233,0.6,0.7857142857142857,0.5357142857142857,177.4589635708109,Reading,10,03
318.5925925925926,100,933,30688.173789173787,175.18040355351903,0.06617370080011684,0.010017018411904575,0.341322798502374,0.0037440616414276305,0.061188737864313156,2.7,8,1229.375,33,3466,0.8,0.7307692307692307,0.5384615384615384,164.3086979993832,Reading,10,03
212.67567567567568,100,700,23963.94744744744,154.80293100405896,0.05744697053470062,0.028137301921320183,0.1948848038006222,0.0018129251389962877,0.042578458626355745,3.7,6,1172.0,33,3067,0.6,0.5,0.4722222222222222,80.42600692495006,Search,10,03
201.24,100,466,9823.606666666668,99.11410932186531,0.05078577722022451,0.0280219296553501,0.1468260132224965,0.0009419311565515534,0.030690896965575205,2.5,25,595.84,33,2400,2.5,0.5416666666666666,0.375,23.810689197628218,Search,10,03
130.3939393939394,100,267,2329.371212121212,48.26355987824781,0.057003938759993926,0.028119256246894306,0.2274030387430058,0.0025375897777387504,0.05037449531001527,3.3,28,616.6428571428571,34,1966,2.8,0.46875,0.46875,45.74467618000445,Search,10,03
141.08823529411765,100,333,3703.1131907308386,60.85321019248564,0.05855242113357175,0.021413111869039575,0.42442223819476504,0.005627656230080165,0.0750177061104921,3.4,28,557.4285714285714,34,2067,2.8,0.6060606060606061,0.42424242424242425,56.108496204350004,Search,10,03
174.125,100,433,6866.163461538462,82.86231629358706,0.059225964259855324,0.012405415265805277,0.3748710778515487,0.005294736555001015,0.0727649404246373,4.0,7,1414.4285714285713,33,3167,0.7,0.5128205128205128,0.6666666666666666,127.07404599100403,Search,10,03
